gauge_id,cluster
camelsch_2415,2
camels_01139800,0
camelsch_2139,1
camels_01596500,4
camelsch_2087,5
camels_06224000,5
camels_01613050,4
camelscl_5421002,7
camelscl_8910001,3
camels_04221000,4
camelsch_2608,9
camels_10249300,1
camelsch_5015,2
camelsch_2414,2
camelscl_1020003,1
camelsch_2247,2
camels_09497980,7
camelscl_8351001,3
camels_06350000,0
camelsch_2430,5
camels_02472000,7
camels_13011900,5
camels_06339100,0
camelsch_5019,0
camelsch_2063,1
camels_07066000,4
camels_06622700,1
camelscl_8130002,3
camels_13235000,1
camels_12025700,2
camelscl_10364001,3
camelsch_5014,2
camelscl_4533002,8
camelsch_2276,5
camelsch_4015,2
camels_03473000,4
camelscl_9437002,3
camels_09066000,1
camelscl_9420001,3
camels_02231000,8
camelsch_3007,6
camelscl_12452001,7
camels_07362100,2
camels_03364500,4
camels_11253310,7
camels_01052500,0
camelscl_10102001,3
camelsch_2268,5
camelsch_2251,6
camelsch_2474,5
camels_07315700,6
camels_12388400,1
camels_02430085,2
camels_03384450,4
camels_06906800,6
camels_11162500,7
camels_06453600,6
camels_01516500,4
camels_04216418,4
camels_10244950,5
camels_02297310,8
camelscl_7339001,3
camelscl_8135002,3
camelscl_7379001,3
camels_05414000,6
camelsch_2161,5
camels_04115265,4
camels_02027000,4
camelsch_2105,5
camels_12144000,4
camels_03338780,4
camels_08202700,9
camels_14316700,2
camelsch_2478,2
camels_02118500,4
camelscl_4520001,7
camels_03592718,2
camels_06447000,6
camels_02027500,4
camelscl_5722001,7
camelsch_2463,1
camels_11476600,2
camels_02065500,4
camels_02310947,8
camels_08079600,9
camelsch_2135,5
camels_03173000,4
camelsch_2029,5
camelsch_2346,5
camels_06477500,6
camels_05057200,0
camels_06921070,4
camelsch_2312,2
camels_02374500,7
camels_02143040,4
camels_10172700,1
camels_04197170,2
camels_01545600,4
camelsch_4008,2
camels_02053800,4
camels_01484100,4
camelsch_2327,5
camels_08109700,2
camelsch_4009,2
camels_12374250,1
camels_02198100,7
camels_07195800,4
camelsch_2450,2
camels_06280300,5
camels_08194200,9
camels_10348850,1
camels_14138870,2
camels_08014500,2
camels_02178400,2
camels_07151500,6
camelsch_2181,6
camels_08013000,2
camels_04213075,2
camels_02472500,7
camelsch_4021,4
camelscl_4523001,7
camelsch_2252,0
camels_06917000,6
camels_03504000,2
camelsch_5030,2
camels_02011460,4
camelscl_7332001,3
camelsch_5009,2
camelscl_3814003,7
camelscl_7115001,7
camels_02464000,7
camels_06468170,0
camelscl_7343001,3
camelsch_2321,1
camels_02245500,8
camels_02481510,7
camelscl_5706001,0
camels_01486000,7
camels_07083000,5
camelscl_12287001,6
camels_08158700,9
camels_13340600,1
camelsch_2170,5
camelsch_2490,2
camels_14303200,2
camels_10310500,4
camels_01639500,4
camels_04122500,4
camels_02056900,4
camels_04015330,0
camelsch_2604,6
camels_06601000,6
camels_02469800,7
camels_12488500,1
camels_11299600,7
camelsch_2417,6
camelsch_3019,5
camels_07291000,7
camelsch_2151,5
camels_03488000,4
camels_06468250,0
camels_05408000,0
camels_02074500,4
camels_10242000,1
camels_05444000,6
camels_01547700,4
camels_12073500,2
camelscl_9404001,3
camels_14139800,2
camelsch_2210,2
camelscl_5401003,6
camels_02011400,4
camels_14305500,2
camels_11482500,2
camels_01121000,4
camels_06934000,4
camelsch_2244,1
camels_12167000,2
camelscl_5746001,3
camels_01451800,2
camels_01532000,4
camels_07301410,4
camels_10259000,7
camels_06043500,1
camelsch_2607,5
camels_02112360,4
camelsch_2374,6
camels_02015700,4
camelsch_2343,4
camelscl_8343001,3
camelscl_7383001,3
camels_05454000,6
camelsch_4017,2
camelscl_9135001,3
camels_07315200,6
camels_01413500,4
camels_11383500,2
camels_06876700,1
camels_05120500,0
camels_05056000,0
camelsch_2160,1
camelscl_10140001,3
camelscl_4513001,7
camels_02465493,7
camels_04256000,0
camels_13240000,1
camels_08198500,9
camels_02112120,4
camelscl_4311001,7
camelscl_5414001,7
camels_06879650,6
camels_09035900,1
camelscl_3806001,0
camels_01487000,4
camels_05412500,6
camels_01620500,4
camels_02361000,7
camelscl_9433001,3
camels_06614800,5
camelsch_2617,5
camels_01466500,4
camels_14222500,2
camels_06450500,6
camels_11141280,7
camels_03187500,4
camels_02430615,2
camels_02140991,4
camelsch_2351,5
camelsch_2256,5
camels_07071500,4
camelsch_4011,2
camelsch_2477,6
camels_12383500,5
camelsch_2125,5
camels_06037500,1
camelscl_1201005,1
camelscl_4523002,7
camels_08380500,1
camelsch_2305,6
camels_08164300,9
camelscl_4726001,7
camels_10234500,1
camelsch_2371,2
camels_08324000,0
camels_03357350,4
camelscl_7330001,3
camels_03028000,4
camels_09107000,1
camelscl_9113001,3
camels_12095000,2
camels_14306340,2
camels_06623800,1
camelscl_4721001,7
camels_05087500,0
camelsch_2386,2
camelsch_2486,4
camels_01632900,4
camels_09447800,7
camels_05129115,1
camelscl_12284002,7
camelscl_9434001,3
camels_06406000,1
camelsch_2143,5
camels_08195000,9
camels_06847900,6
camelsch_2174,5
camelsch_2432,2
camels_06441500,6
camels_07148400,6
camels_14092750,1
camels_12175500,5
camels_11224500,7
camelscl_8134003,3
camels_04127918,0
camelsch_2206,1
camels_12390700,1
camels_02051000,4
camels_02064000,4
camelsch_2488,1
camelscl_9412001,3
camels_03010655,4
camelscl_7350003,3
camelscl_9127001,3
camels_02342933,7
camels_11532500,2
camels_02111500,4
camels_13083000,1
camels_03070500,2
camels_07197000,4
camelsch_2034,2
camels_14306500,2
camels_01439500,4
camels_08165300,9
camels_11451100,7
camels_08101000,6
camels_03050000,4
camels_10336645,1
camels_05466500,6
camels_08164000,9
camelscl_7374001,3
camels_10336660,1
camels_11478500,2
camels_02314500,7
camels_07359610,2
camels_12010000,2
camelsch_2378,2
camels_05591550,4
camels_01415000,4
camels_01013500,1
camelsch_2419,5
camels_01187300,4
camels_05556500,6
camelscl_8114001,3
camels_07149000,6
camels_02235200,8
camels_12117000,2
camelscl_9402001,3
camels_05592050,4
camels_03455500,2
camels_11481200,2
camelscl_10340001,3
camelsch_2634,6
camelsch_2018,5
camelscl_9104002,3
camels_06447500,6
camelscl_1050002,5
camels_03076600,4
camelsch_4004,2
camelsch_2150,5
camels_13011500,1
camels_07196900,4
camelsch_2612,1
camels_01333000,4
camelscl_3804002,7
camels_09081600,1
camels_01544500,4
camels_12189500,1
camelsch_2079,5
camels_12054000,2
camelsch_2016,1
camels_07226500,8
camels_01123000,4
camels_02231342,8
camelscl_5402001,0
camelsch_2152,5
camelscl_12806001,3
camels_10166430,1
camelsch_3015,6
camels_05393500,0
camelsch_2099,5
camels_10258500,7
camels_07142300,6
camelsch_2159,6
camels_01550000,4
camels_02450250,2
camelsch_4020,4
camels_01142500,0
camels_07056000,4
camels_03144000,4
camelsch_3033,5
camels_08267500,1
camelsch_2179,6
camels_02046000,4
camelscl_8123001,3
camelscl_4514001,7
camelscl_7350001,3
camelsch_2603,6
camels_07208500,1
camels_02053200,7
camelscl_8304001,3
camelscl_10134001,3
camelscl_9123001,3
camels_08086212,9
camelscl_9102001,3
camels_14158500,4
camelsch_2117,5
camelscl_10343001,3
camels_08377900,1
camels_14216500,2
camels_02111180,4
camels_01591400,4
camels_02051500,4
camelsch_2372,5
camels_10258000,4
camelscl_5707002,0
camels_06889200,6
camels_02371500,7
camelsch_4018,2
camels_06470800,0
camels_10316500,1
camelsch_2009,5
camels_05458000,6
camels_01539000,4
camelsch_4010,5
camels_01078000,0
camels_08171300,9
camels_07301500,6
camels_02152100,4
camelscl_9104001,3
camelsch_2434,2
camelsch_2613,5
camels_07292500,7
camelsch_4025,4
camelscl_4323001,0
camelsch_2019,5
camelscl_5721001,0
camelscl_8323002,3
camels_02055100,4
camelscl_12585001,3
camels_11274500,7
camels_03213700,4
camels_01440000,4
camels_09430500,7
camels_01195100,4
camels_01169000,0
camelsch_2132,4
camels_04059500,0
camels_02296500,8
camels_12143600,4
camels_11475560,2
camels_02081500,7
camelsch_4001,2
camels_08190000,9
camels_07263295,2
camels_04122200,4
camelsch_4026,4
camelscl_3404001,3
camelsch_2500,4
camels_10343500,1
camels_06352000,0
camels_01638480,4
camels_04197100,2
camels_01543500,4
camelsch_2106,2
camels_03456500,2
camelsch_2458,2
camels_03498500,2
camelscl_8141001,3
camelsch_2067,5
camels_06632400,1
camelscl_7123001,3
camels_01664000,4
camelsch_2369,2
camels_07068000,4
camels_04233000,4
camelsch_2303,6
camels_05362000,0
camels_14020000,4
camels_06814000,6
camels_01073000,4
camels_09035800,5
camels_14301000,2
camels_08066200,2
camels_06278300,1
camels_02017500,4
camels_02014000,4
camels_08158810,9
camelsch_2475,5
camelsch_2493,2
camels_03463300,4
camels_09378170,1
camelscl_4301002,4
camels_02216180,7
camels_08025500,2
camels_04213000,2
camelsch_2355,5
camelsch_2370,2
camels_06853800,1
camelscl_12280002,6
camelsch_2030,5
camels_01667500,4
camels_11523200,4
camels_06784000,6
camels_11266500,1
camels_05123400,0
camelsch_3006,5
camels_05489000,6
camels_03015500,2
camels_09066200,1
camels_14185900,2
camels_12375900,1
camels_09223000,1
camelscl_5702001,0
camelsch_2269,5
camels_08178880,9
camels_01605500,4
camelsch_2086,5
camels_03164000,4
camelsch_5032,2
camelscl_5748001,3
camelscl_4512001,7
camels_14308990,2
camels_12447390,1
camels_06885500,6
camels_06919500,6
camelscl_4511002,7
camels_04057800,0
camelscl_9134001,3
camels_06888500,6
camels_02369800,7
camelscl_7336001,3
camelscl_8105001,3
camelsch_4002,2
camels_08050800,9
camels_05514500,6
camels_03460000,2
camels_04124000,0
camelsch_5026,1
camels_06903400,6
camelsch_2085,5
camels_11522500,4
camelsch_2610,2
camels_02479300,7
camels_04043050,0
camels_01423000,4
camelsch_2176,6
camels_09430600,7
camels_07067000,4
camelscl_4400001,3
camels_11264500,1
camels_04027000,0
camels_04040500,0
camelsch_2498,5
camels_01022500,4
camels_01669000,4
camelsch_5012,2
camels_12041200,2
camels_05501000,6
camels_02149000,4
camels_02013000,4
camelsch_2468,6
camelscl_4314002,7
camelscl_10356001,3
camels_11473900,2
camelscl_9416001,3
camels_08082700,9
camelsch_2232,1
camelsch_2347,1
camels_01669520,7
camels_03604000,2
camels_05595730,4
camels_01567500,4
camelsch_2356,5
camelsch_4016,2
camels_03346000,4
camels_02092500,7
camels_06803530,1
camels_01548500,4
camelsch_2433,4
camels_03366500,4
camels_06431500,1
camels_02481000,7
camelsch_2307,2
camels_07057500,4
camels_08029500,2
camels_12035000,2
camels_12043000,2
camelsch_2349,0
camelsch_4024,6
camels_03281500,2
camelsch_2141,5
camels_14138900,2
camels_06479215,0
camels_04196800,2
camelscl_4313001,7
camelscl_6013001,7
camelsch_3023,6
camels_12381400,1
camels_01031500,0
camels_02315500,7
camels_02143000,4
camels_01162500,4
camels_01568000,4
camels_07375000,7
camelsch_2418,5
camels_04296000,0
camelsch_2387,5
camelsch_2461,9
camelscl_8133001,3
camels_03049000,4
camelsch_2426,1
camels_02125000,7
camels_02108000,7
camelscl_8317002,3
camels_06332515,0
camels_01552500,4
camels_04063700,0
camelsch_2606,5
camelscl_5710001,4
camels_08104900,9
camels_02297155,8
camels_02415000,7
camelsch_2110,5
camels_14182500,2
camelscl_10363002,3
camelscl_12876001,3
camelsch_2265,5
camels_06339500,0
camels_08190500,9
camels_01434025,0
camelscl_5716001,3
camels_03574500,2
camels_12411000,0
camels_12092000,1
camelsch_2024,5
camels_05584500,6
camels_02324400,7
camels_02128000,7
camels_10259200,7
camels_01542810,4
camels_02016000,4
camelscl_7335002,3
camels_03241500,4
camels_02096846,7
camels_11274630,7
camels_02384540,2
camels_02059500,4
camelscl_9122002,3
camelsch_2215,6
camels_10336740,1
camels_11237500,1
camelsch_2635,6
camels_12414500,1
camels_02028500,4
camels_02038850,4
camelsch_2304,5
camelsch_2481,5
camels_06188000,1
camels_01170100,0
camelscl_5406001,7
camelsch_2457,5
camelsch_2409,6
camels_03500000,2
camels_02018000,4
camels_14309500,2
camels_06154410,1
camels_13023000,1
camels_03078000,4
camelscl_7335001,3
camelscl_6034001,3
camels_01055000,0
camels_13338500,1
camels_03300400,2
camels_07299670,9
camels_14362250,2
camelsch_5003,2
camels_02479155,7
camels_10329500,6
camels_06354000,0
camelsch_2053,5
camels_07180500,6
camels_07261000,2
camelsch_2473,5
camels_03439000,2
camels_14166500,2
camels_01350000,4
camels_01350140,4
camelsch_2491,5
camelscl_7381001,3
camelscl_11143001,3
camels_02215100,7
camels_05488200,6
camels_01365000,4
camelsch_2078,5
camels_05525500,4
camels_04057510,0
camels_02349900,7
camelscl_4501001,7
camels_11143000,7
camels_09386900,0
camels_06746095,5
camelsch_2352,5
camels_04074950,0
camels_12451000,1
camels_13313000,1
camels_06479438,0
camels_05399500,0
camelscl_8220001,3
camelscl_4723001,7
camels_01030500,0
camels_08164600,9
camels_09306242,1
camels_03238500,4
camels_02177000,2
camelsch_2084,5
camelscl_4532001,7
camelscl_12582001,3
camelscl_6027001,3
camels_01435000,4
camelscl_7104002,7
camelsch_2187,5
camels_11176400,7
camels_11528700,7
camels_09505350,7
camelsch_2471,2
camels_10172800,1
camels_06289000,1
camels_05593900,4
camels_03285000,2
camels_04185000,4
camelsch_2091,5
camelsch_2112,6
camels_03011800,4
camelsch_2366,1
camels_05507600,6
camels_03186500,4
camelsch_2263,5
camels_01139000,0
camels_14400000,2
camelsch_4013,2
camels_12147600,2
camels_02479560,7
camels_01181000,4
camels_13018300,1
camels_09505800,7
camels_11468500,2
camels_04045500,0
camelsch_2480,2
camels_01644000,4
camelsch_2288,5
camels_08378500,1
camelsch_4005,2
camels_09512280,7
camelscl_9414001,3
camels_03291780,4
camels_14236200,2
camels_06191500,1
camels_09352900,1
camelsch_2309,5
camels_09497800,7
camels_05413500,6
camels_11148900,7
camels_01632000,4
camelscl_8124002,3
camelsch_2199,2
camelsch_5017,6
camels_10023000,1
camels_08271000,1
camels_03140000,4
camels_06464500,6
camelsch_2299,5
camelsch_2122,2
camels_08269000,1
camels_02363000,7
camels_14154500,2
camels_11230500,1
camels_05593575,4
camelsch_2410,5
camelsch_2289,5
camels_01118300,4
camels_01057000,0
camels_12056500,2
camels_07362587,2
camels_01491000,4
camels_01549500,4
camelsch_5006,4
camels_11381500,2
camels_03069500,4
camels_01047000,0
camels_09492400,6
camels_03159540,4
camels_01144000,0
camels_08103900,4
camelsch_2494,5
camels_01666500,4
camels_02298123,8
camels_04056500,0
camelscl_4703002,7
camels_12178100,1
camels_04161580,4
camelsch_2044,6
camelscl_9140001,3
camelscl_5200001,7
camelscl_10137001,3
camels_13340000,1
camelsch_2416,2
camels_02372250,7
camels_11480390,2
camels_02422500,7
camels_06221400,5
camels_07014500,4
camelsch_3014,9
camelscl_10304001,3
camels_03237280,4
camels_05585000,6
camelsch_2283,4
camels_09484600,8
camelscl_10328001,3
camels_02381600,4
camels_02070000,4
camels_14141500,2
camelscl_7112001,7
camels_14138800,2
camels_01594950,4
camels_01518862,4
camels_06360500,0
camelsch_4007,2
camels_07060710,4
camels_06918460,4
camelsch_2167,1
camels_07346045,2
camels_09066300,1
camelscl_10121001,3
camels_03237500,4
camels_06803510,9
camels_03026500,4
camels_06878000,1
camelsch_2202,2
camels_01134500,0
camels_04127997,0
camels_06409000,1
camelscl_3453001,0
camelscl_5737002,3
camels_08150800,9
camels_11098000,7
camels_09378630,1
camels_02069700,4
camelsch_2420,5
camels_06404000,1
camels_01552000,4
camelsch_2609,6
camels_09508300,7
camelscl_3434001,0
camels_03161000,4
camelsch_5031,5
camels_09404450,4
camels_08200000,9
camelsch_5002,2
camels_07335700,2
camels_08066300,2
camelsch_4014,2
camelscl_8132001,3
camelsch_2282,6
camels_05592575,4
camels_01411300,4
camels_14096850,7
camels_09494000,0
camelsch_2308,6
camels_11124500,7
camels_12020000,2
camels_09513780,7
camels_12141300,2
camels_01414500,4
camels_12147500,2
camelscl_7372001,3
camels_10263500,4
camels_11180960,7
camelscl_7359001,3
camelscl_8821003,3
camels_07184000,6
camels_08070200,2
camels_01485500,7
camels_02300700,8
camelsch_2070,6
camels_13337000,1
camels_09210500,1
camels_01510000,4
camels_07376000,7
camelscl_7354002,3
camels_03340800,4
camels_06408700,5
camelscl_8383001,3
camels_06910800,6
camelsch_2020,5
camelscl_8104001,3
camelscl_7355002,3
camels_06452000,6
camelsch_3009,5
camelsch_2219,5
camels_02327100,8
camelsch_2119,6
camels_03479000,4
camels_01586610,4
camels_12114500,4
camelscl_5701001,0
camels_01580000,4
camelsch_2109,5
camels_03280700,4
camelsch_4006,2
camelsch_4012,2
camelscl_9129002,3
camels_02196000,7
camels_01557500,4
camels_03021350,2
camelsch_2605,1
camels_09480000,8
camels_08176900,9
camelscl_12284003,7
camelsch_2102,1
camelscl_12284006,7
camels_02395120,7
camelsch_2205,5
camels_08175000,9
camelsch_2157,2
camelsch_2437,2
camelsch_2403,5
camelsch_2104,5
camels_06344600,0
camels_04024430,0
camels_10173450,1
camels_12082500,2
camelscl_3414001,0
camels_02221525,7
camels_02137727,4
camelsch_2203,1
camelsch_2602,5
camels_13161500,1
camels_06291500,1
camels_03500240,2
camels_07373000,2
camels_06892000,6
camels_07145700,6
camels_02298608,8
camelscl_9106001,3
camels_12358500,1
camels_12048000,1
camels_02193340,7
camelsch_5001,2
camels_11284400,7
camelsch_2412,2
camels_13331500,1
camelscl_8358001,3
camelscl_9436001,3
camels_05057000,0
camels_01634500,4
camelsch_2487,6
camels_03165000,4
camels_05487980,6
camels_01440400,4
camelsch_4003,2
camels_02202600,7
camelscl_7116001,3
camelsch_2436,6
camelsch_2243,5
camels_12040500,2
camelscl_10362001,3
camels_08023080,7
camelsch_2319,5
camels_01137500,0
camels_03180500,4
camels_02102908,7
camelsch_2364,5
camels_02312200,8
camelscl_12600001,3
camels_12115000,4
camels_07340300,2
camels_10205030,1
camelsch_2262,5
camels_01606500,4
camelsch_2155,6
camelsch_2056,5
camelscl_8317001,3
camels_01583500,4
camelscl_4320001,7
camels_03049800,4
camels_05508805,6
camels_12377150,5
camels_03066000,4
camelscl_7103001,3
camels_11180500,7
camelsch_2485,2
camels_09034900,5
camelscl_5410002,7
camels_01543000,4
camels_04105700,4
camels_12186000,1
camels_02299950,8
camels_03368000,4
camels_14187000,2
camelsch_2239,5
camels_08070000,2
camelsch_2300,1
camels_02464146,7
camels_12145500,2
camelsch_2497,2
camels_06440200,6
camelscl_8332001,3
camels_02350900,7
camelscl_4712001,7
camelscl_12289002,6
camelsch_2270,2
camelsch_2011,5
camels_06353000,0
camelsch_2368,9
camels_02246000,8
camelscl_10306001,3
camels_02212600,7
camels_03170000,4
camels_14158790,2
camels_11151300,7
camels_09312600,1
camels_05495500,6
camels_05291000,0
camels_08196000,9
camels_09047700,1
camelscl_5722002,7
camels_05503800,6
camelscl_3430001,6
camels_03182500,4
camels_08086290,9
camels_04224775,4
camelsch_2200,5
camelscl_12802001,3
camels_05495000,6
camelsch_4023,4
camels_09510200,7
camels_01054200,0
camelsch_5013,2
camelscl_12285001,3
camels_10396000,1
camels_05131500,0
camelscl_12284007,7
camels_14325000,2
camelscl_9116001,3
camels_14137000,2
camels_02082950,7
camelscl_12805001,3
camelsch_3032,5
camelsch_2469,5
camelscl_4308001,4
camels_08189500,9
camels_07167500,6
camels_03471500,4
camels_06311000,1
camels_06911900,6
camels_14185000,2
camelscl_4302001,7
camels_01350080,4
camels_02464360,7
camels_06921200,4
camelscl_10111001,3
camelsch_2033,5
camelsch_2185,5
camels_06889500,6
camelsch_3004,6
camels_09065500,1
camels_01658500,4
camelsch_2290,2
camelscl_12622001,3
camels_12025000,2
camelsch_2342,5
camelscl_4503001,7
camels_12115500,2
camels_02077200,7
camels_02408540,7
camelsch_2126,2
camels_12013500,2
